=== quantum_ecc: build_circuit (untrusted stage) ===

-- building circuit --
ALLOC_NEAR active=1267 next_idx=1266 phase='pp_div_replay' ops_idx=913421 free_pool=0 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3587720 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3591606 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3592563 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3593628 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3597478 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3598409 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3599484 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3603301 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3604206 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3605291 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3609131 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3610062 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3611137 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3614941 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3615846 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3616931 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3620758 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3621689 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3622764 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3626611 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3627568 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3628633 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3632444 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3633375 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3634450 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3638284 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3639241 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3640306 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3644160 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3645143 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3646198 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3650016 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3650973 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3652038 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3655879 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3656862 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3657917 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3661722 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3662679 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3663744 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3667572 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3668555 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3669610 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3673458 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3674467 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3675512 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3679324 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3680307 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3681362 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3685197 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3686206 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3687251 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3691106 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3692141 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3693176 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3696995 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3698004 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3699049 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3702891 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3703926 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3704961 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3714699 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3715734 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=3716769 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4070856 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4071751 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4072646 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4082001 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4082896 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4083791 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4093120 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4094015 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4094910 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4104213 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4105108 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4106003 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4109151 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4109820 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4110705 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4111590 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4115332 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4116227 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4117122 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4120257 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4120926 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4121811 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4122696 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4126425 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4127320 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4128215 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4131337 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4132006 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4132891 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4133776 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4137492 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4138387 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4139282 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4142391 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4143060 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4143945 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4144830 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4147969 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4148676 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4149551 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4150426 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4153519 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4154188 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4155073 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4155958 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4159084 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4159791 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4160666 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4161541 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4164697 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4165442 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4166307 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4167172 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4170358 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4171141 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4171996 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4172851 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4175991 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4176736 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4177601 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4178466 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4181639 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4182422 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4183277 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4184132 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4187259 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4188004 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4188869 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4189734 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4192894 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4193677 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4194532 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4195387 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4198577 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4199398 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4200243 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4201088 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4204232 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4205015 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4205870 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4206725 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4209902 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4210723 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4211568 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4212413 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4215544 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4216327 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4217182 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4218037 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4221201 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4222022 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4222867 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4223712 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4226830 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4227613 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4228468 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4229323 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4232474 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4233295 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4234140 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4234985 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4238090 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4238873 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4239728 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4240583 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4243721 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4244542 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4245387 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4246232 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4249324 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4250107 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4250962 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4251817 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4254942 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4255763 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4256608 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4257453 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4260532 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4261315 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4262170 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4263025 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4266137 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4266958 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4267803 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_div_replay' ops_idx=4268648 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_mul_walkback' ops_idx=8322690 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_mul_walkback' ops_idx=8323511 free_pool=1 caller=src/bin/../point_add/mod.rs:487
ALLOC_NEAR active=1267 next_idx=1267 phase='pp_mul_walkback' ops_idx=8324356 free_pool=1 caller=src/bin/../point_add/mod.rs:487
